ArticleId,SentenceNumber,Sentence,Propaganda
698780559,8,"There are two conflicting timelines of Campos’s injury, but what the media has so far made clear, is that they want the public to believe Campos was walking down the Mandalay Bay Hotel & Casino’s 32nd floor hallway, when Stephen Paddock spotted him on a camera he’d allegedly set up in a room service cart, just outside his suite. ",yes
698780559,14,"But UMC Quick Care says none of their clinics filled out an intake request for a patient by that name, and Campos has been silent since the text; vanishing into thin air. ",yes
698780559,19,"In the meantime, authorities still have not released a conclusive timeline for the shooting they desperately want us to believe was committed by Paddock. ",yes
700551604,20,"Otherwise, I will let all your cherished long-secret records relating to the JFK assassination be shown to the American people.” ",yes
700551604,24,Trump is in the driver’s seat because the CIA cannot afford to permit the American people to see the records it wants to continue to be kept secret. ,yes
700551604,25,"And once the CIA gives Trump what he wants, he will cave and give the CIA the continued secrecy it so desperately needs. ",yes
700551604,29,"“National security” of course, the two most important and meaningless words in the American political lexicon. ",yes
700551604,32,"Whatever definition that one might put on that nebulous term, no reasonable person can honestly believe that the release of 50-year-old records are going to result in the United States falling into the ocean or even that the communists are going to take over the federal government. ",yes
700551604,34,Really? ,yes
700551604,35,"What, like the CIA was using typewriters instead of computers and pay telephones instead of cell phones? ",yes
700551604,36,What is amazing (or not) is the extreme nonchalance of the mainstream media to the CIA’s request for continued secrecy. ,yes
700551604,38,"It’s essentially an admission of guilt, given that it is absolutely ludicrous to think that “national security” would be threatened by the release of the CIA’s long-secret JFK-assassination-related records. ",yes
700551604,40,"In their minds, the assassination was committed by a lone nut former U.S. Marine communist, one who had no motive to kill the president. ",yes
700551604,45,"Yet, from the very beginning, the mainstream media has never given any serious consideration to the possibility that Oswald was framed for the crime. ",yes
700551604,46,"Instead, they have steadfastly stuck with the official story, one that has all the characteristics of a pat frame-up: That Oswald acted alone or possibly acted in concert with others, both of which lead to nothing but dead ends, contradictions, and anomalies. ",yes
700551604,49,"As part of the frame-up, the CIA would have to fortify the persona of Oswald, its intelligence agent, as a purported communist. ",yes
700551604,50,"That would enable the CIA to blame the assassination on a communist, which, not coincidentally, was the advice that the Pentagon and the CIA were doling out to Latin American military dictatorships at the School of the Americas. ",yes
700551604,51,"In cases of covert state-sponsored assassinations, Latin American regimes were taught, a good strategy was to blame the assassination on a communist because then they could smear anyone who challenged the official story as a communist sympathizer. ",yes
700551604,53,They had to make certain that Oswald was not on to them and had not discovered that he was being set up for a frame-up. ,yes
700551604,59,Something dreadful obviously went wrong with that part of the operation because the official investigation into it was quickly shut down during the early post-assassination period. ,yes
700551604,63,"On the one hand, it knows that those records will further implicate the CIA in the Kennedy assassination. ",yes
700551604,64,"On the other hand, it knows that by seeking continued secrecy, it’s essentially an implicit acknowledgment of guilt. ",yes
700551604,65,"Not surprisingly, it is choosing the latter course, especially because it knows that its assets and allies in the mainstream press will continue to come to its defense with respect to its ridiculous claim of “national security.” ",yes
700551604,71,"Those long-secret records undoubtedly include small bits of important circumstantial evidence that fill out even further the mosaic of a regime-change operation that took place in Dallas in November 1963, the same types of regime-change operation that took place in Iran in 1953, Guatemala in 1954, Cuba in 1960-1963, Congo in 1961, and Chile in 1973, all of which the CIA steadfastly kept secret from the American people. ",yes
700551604,73,Every American owes it to himself to read that manual. ,yes
700551604,75,"If it did, it might not be so deferential to the deal that Trump and the CIA are about to make to continue the JFK assassination cover-up by continuing to keep some of the CIA’s decades-old JFK’s related assassination records secret from the American people. ",yes
700662577,1,Puerto Rico’s Power Grid Failure Is Causing A Public Health Crisis Of Epic Proportions ,yes
700662577,3,"One month after the devastating Hurricane Maria wreaked havoc on the island of Puerto Rico, the territory is still facing a public health crisis. ",yes
700662577,4,And it’s a crisis of epic proportions. ,yes
700662577,6,"According to Slate, the image quickly made the rounds on the internet; it currently has almost 9,000 retweets and many speculate that that’s probably because the blurry picture feels like it’s worth a good deal more than 1,000 words. ",yes
